,movieId,Title
4938,5502,Signs
4939,5503,The Last Kiss
4940,5504,Spy Kids 2: The Island of Lost Dreams
4941,5505,The Good Girl
4942,5506,Blood Work
4943,5507,xXx
4944,5508,24 Hour Party People
4945,5509,Biggie and Tupac
4946,5512,Secret Ballot
4947,5513,Martin Lawrence Live: Runteldat
4948,5515,Songs From the Second Floor
4949,5516,Read My Lips
4950,5517,Nightcap
4951,5519,Change of Habit
4952,5521,The Principal
4953,5522,Rollerball
4954,5523,The Adventures of Pluto Nash
4955,5524,Blue Crush
4956,5525,Mostly Martha
4957,5526,The Isle
4958,5527,Possession
4959,5528,One Hour Photo
4960,5529,Serving Sara
4961,5530,Simone
4962,5531,Undisputed
4963,5532,Amy's O
4964,5538,The Care Bears Movie
4965,5539,Care Bears Movie II: A New Generation
4966,5540,Clash of the Titans
4967,5541,Hot Shots!
4968,5542,Nightmare City
4969,5543,The Swarm
4970,5544,Time After Time
4971,5546,976-EVIL
4972,5548,Down and Out in Beverly Hills
4973,5549,Flaming Star
4974,5550,Love Me Tender
4975,5552,The Revenge of Frankenstein
4976,5553,Stakeout
4977,5555,Wolfen
4978,5556,FearDotCom
4979,5557,Slap Her... She's French
4980,5559,Mad Love
4981,5560,À nous la liberté
4982,5561,True Colors
4983,5563,City by the Sea
4984,5564,Swimfan
4985,5567,The Incubus
4986,5568,Johnny Dangerously
4987,5569,The Last House on the Left
4988,5570,Thesis
4989,5572,Barbershop
4990,5573,Stealing Harvard
4991,5574,The Transporter
4992,5575,Alias Betty
4993,5577,Igby Goes Down
4994,5580,Aspen Extreme
4995,5581,Betsy's Wedding
4996,5582,Captain Ron
4997,5583,The Devil Bat
4998,5584,Ernest Goes to Jail
4999,5585,Ernest Scared Stupid
5000,5587,The Hills Have Eyes Part II
5001,5588,The Hills Have Eyes
5002,5589,Indian Summer
5003,5591,Monkey Trouble
5004,5592,Monster in the Closet
5005,5593,No Way to Treat a Lady
5006,5595,Shock Waves
5007,5596,Spaced Invaders
5008,5597,Suburban Commando
5009,5598,Surf Ninjas
5010,5599,Tabu: A Story of the South Seas
5011,5600,The Wanderers
5012,5601,The Yearling
5013,5602,The Ladykillers
5014,5603,The Lavender Hill Mob
5015,5604,The Man in the White Suit
5016,5605,Ratcatcher
5017,5606,Society
5018,5607,Son of the Bride
5019,5608,Das Experiment
5020,5609,Ballistic: Ecks vs. Sever
5021,5610,The Banger Sisters
5022,5611,The Four Feathers
5023,5612,Trapped
5024,5613,8 Women
5025,5614,His Secret Life
5026,5615,Invincible
5027,5617,Secretary
5028,5618,Spirited Away
5029,5619,The Trials of Henry Kissinger
5030,5620,Sweet Home Alabama
5031,5621,The Tuxedo
5032,5622,Charly
5033,5625,Moonlight Mile
5034,5628,Wasabi
5035,5629,Jonah: A VeggieTales Movie
5036,5630,Red Dragon
5037,5632,Bloody Sunday
5038,5633,Heaven
5039,5635,The Man from Elysian Fields
5040,5636,Welcome to Collinwood
5041,5637,Flirting
5042,5638,Godzilla vs. Mothra
5043,5639,Godzilla's Revenge
5044,5640,"Godzilla, King of the Monsters!"
5045,5641,The Moderns
5046,5642,The Onion Field
5047,5643,Powaqqatsi
5048,5644,The Pride of the Yankees
5049,5645,Texasville
5050,5646,Valmont
5051,5647,Ernest Goes to Africa
5052,5648,Ernest in the Army
5053,5649,Horror of Dracula
5054,5650,Strange Brew
5055,5651,The Incredible Mr. Limpet
5056,5652,Claire of the Moon
5057,5653,Django
5058,5655,The Fan
5059,5657,Flashback
5060,5659,The Rocking Horse Winner
5061,5660,Seance on a Wet Afternoon
5062,5662,The Wrong Guy
5063,5663,Below
5064,5664,Brown Sugar
5065,5665,Knockaround Guys
5066,5666,The Rules of Attraction
5067,5667,Tuck Everlasting
5068,5668,White Oleander
5069,5669,Bowling for Columbine
5070,5670,Comedian
5071,5672,Pokemon 4 Ever
5072,5673,Punch-Drunk Love
5073,5675,Swept Away
5074,5677,Abandon
5075,5678,Formula 51
5076,5679,The Ring
5077,5680,Auto Focus
5078,5681,Fidel
5079,5682,The Grey Zone
5080,5684,Naqoyqatsi
5081,5685,Real Women Have Curves
5082,5686,Russian Ark
5083,5687,Take Care of My Cat
5084,5688,Tully
5085,5689,Billy Bathgate
5086,5690,Grave of the Fireflies
5087,5691,Jason Goes to Hell: The Final Friday
5088,5692,The Mechanic
5089,5693,Saturday Night Fever
5090,5694,Staying Alive
5091,5696,Urban Cowboy
5092,5697,Terror Train
5093,5699,Tom Horn
5094,5700,The Pumaman
5095,5701,Up the Academy
5096,5703,Wholly Moses
5097,5705,Xanadu
5098,5706,...All the Marbles
5099,5707,Absence of Malice
5100,5710,Banana Joe
5101,5712,Blow Out
5102,5714,Buddy Buddy
5103,5715,The Burning
5104,5717,Make Them Die Slowly
5105,5718,Carbon Copy
5106,5721,The Chosen
5107,5722,The Goat
5108,5723,Continental Divide
5109,5725,Man of Iron
5110,5726,Dead & Buried
5111,5728,Death Hunt
5112,5729,Endless Love
5113,5730,Enter the Ninja
5114,5731,The Entity
5115,5732,Eye of the Needle
5116,5733,Eyewitness
5117,5734,Faces of Death 2
5118,5735,Faces of Death
5119,5736,Faces of Death 3
5120,5737,Faces of Death 4
5121,5738,Faces of Death 5
5122,5739,Faces of Death 6
5123,5740,Faces of Death: Fact or Fiction?
5124,5741,The Woman Next Door
5125,5742,First Monday in October
5126,5743,"Fort Apache, the Bronx"
5127,5745,The Four Seasons
5128,5746,Galaxy of Terror
5129,5747,Gallipoli
5130,5749,Ghost Story
5131,5752,Gregory's Girl
5132,5753,Who Pulled the Plug?
5133,5754,The Hand
5134,5755,Happy Birthday to Me
5135,5759,"Ladies and Gentlemen, the Fabulous Stains"
5136,5760,Lady Chatterley's Lover
5137,5761,The Legend of the Lone Ranger
5138,5762,Lili Marleen
5139,5763,Lola
5140,5764,Looker
5141,5765,"The Looney, Looney, Looney Bugs Bunny Movie"
5142,5767,Teddy Bear
5143,5768,Modern Problems
5144,5769,Modern Romance
5145,5770,Ms. 45
5146,5771,My Bloody Valentine
5147,5772,My Dinner with André
5148,5773,Neighbors
5149,5777,Pennies from Heaven
5150,5778,Pieces
5151,5779,Piranha II: The Spawning
5152,5780,Polyester
5153,5781,Private Lessons
5154,5782,The Professional
5155,5783,Derrida
5156,5784,Ghost Ship
5157,5785,Jackass: The Movie
5158,5786,Paid in Full
5159,5787,The Truth About Charlie
5160,5788,All or Nothing
5161,5789,All the Queen's Men
5162,5791,Frida
5163,5792,Roger Dodger
5164,5794,Good Work
5165,5796,Casino Royale
5166,5797,The Company of Wolves
5167,5798,Escanaba in da Moonlight
5168,5799,Exodus
5169,5800,How to Murder Your Wife
5170,5801,"The Russians Are Coming, the Russians Are Coming"
5171,5802,The World of Henry Orient
5172,5803,I Spy
5173,5804,The Santa Clause 2
5174,5806,Blackboards
5175,5808,The Weight of Water
5176,5809,Femme Fatale
5177,5810,8 Mile
5178,5812,Far from Heaven
5179,5813,"God is Great, I'm Not"
5180,5815,Half Past Dead
5181,5816,Harry Potter and the Chamber of Secrets
5182,5817,Ararat
5183,5818,The Crime of Father Amaro
5184,5819,Interview with the Assassin
5185,5820,Standing in the Shadows of Motown
5186,5821,The Way Home
5187,5822,Mutant Action
5188,5824,Liberty Stands Still
5189,5825,The Life and Death of Colonel Blimp
5190,5826,Rio Grande
5191,5829,Men with Brooms
5192,5830,Mysterious Island
5193,5832,Left Behind II: Tribulation Force
5194,5833,Dog Soldiers
5195,5834,Fingers
5196,5836,Houseboat
5197,5838,Madame Bovary
5198,5839,My Father's Glory
5199,5840,My Mother's Castle
5200,5841,Return to the Blue Lagoon
5201,5842,Too Beautiful for You
5202,5843,Toy Soldiers
5203,5845,The Pursuit of D.B. Cooper
5204,5846,Raggedy Man
5205,5847,Ragtime
5206,5848,Rich and Famous
5207,5852,Saturday the 14th
5208,5853,Scanners
5209,5854,Sharky's Machine
5210,5855,Shock Treatment
5211,5856,Do You Remember Dolly Bell?
5212,5857,So Fine
5213,5858,"Soupe aux Choux, La"
5214,5859,Southern Comfort
5215,5862,Student Bodies
5216,5863,Take This Job and Shove It
5217,5864,"Tarzan, the Ape Man"
5218,5867,Thief
5219,5868,This Is Elvis
5220,5869,True Confessions
5221,5872,Die Another Day
5222,5873,The Emperor's Club
5223,5874,Friday After Next
5224,5875,Personal Velocity
5225,5876,The Quiet American
5226,5878,Talk to Her
5227,5879,Eight Crazy Nights
5228,5880,Extreme Ops
5229,5881,Solaris
5230,5882,Treasure Planet
5231,5883,They
5232,5884,Chopper Chicks in Zombietown
5233,5885,What to Do in Case of Fire
5234,5887,Another You
5235,5888,Brother
5236,5889,A Cruel Romance
5237,5890,Elling
5238,5891,I Spit on Your Grave
5239,5893,The Last Seduction
5240,5896,New Waterford Girl
5241,5898,The Sword and the Sorcerer
5242,5899,Zulu
5243,5900,Analyze That
5244,5901,Empire
5245,5902,Adaptation
5246,5903,Equilibrium
5247,5907,Medea
5248,5909,Visitor Q
5249,5911,Urgh! A Music War
5250,5912,Hit the Bank
5251,5913,Warning for the Joensson Gang
5252,5914,"Vernon, Florida"
5253,5915,Victory
5254,5916,Whose Life Is It Anyway?
5255,5918,Alone in the Dark
5256,5919,Android
5257,5923,Author! Author!
5258,5924,Barbarosa
5259,5925,The Beast Within
5260,5926,Best Friends
5261,5927,The Best Little Whorehouse in Texas
5262,5928,The Border
5263,5929,The Party 2
5264,5930,Brimstone and Treacle
5265,5932,Burden of Dreams
5266,5933,Cannery Row
5267,5935,Class of 1984
5268,5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean"
5269,5937,Danton
5270,5938,Deathtrap
5271,5939,The Man Who Saves the World
5272,5940,Eating Raoul
5273,5941,Drumline
5274,5942,The Hot Chick
5275,5943,Maid in Manhattan
5276,5944,Star Trek: Nemesis
5277,5945,About Schmidt
5278,5946,Pellet
5279,5947,Evelyn
5280,5949,Intact
5281,5951,Morvern Callar
5282,5952,The Lord of the Rings: The Two Towers
5283,5953,Devils on the Doorstep
5284,5954,25th Hour
5285,5955,Antwone Fisher
5286,5956,Gangs of New York
5287,5957,Two Weeks Notice
5288,5958,The Wild Thornberrys Movie
5289,5959,Narc
5290,5960,Bad Influence
5291,5961,Blue Steel
5292,5962,Body of Evidence
5293,5963,The Children's Hour
5294,5964,Company Business
5295,5965,The Duellists
5296,5966,A Kiss Before Dying
5297,5968,Miami Blues
5298,5969,My Girl 2
5299,5970,My Girl
5300,5971,My Neighbor Totoro
5301,5972,The Road to Hong Kong
5302,5974,The Thief of Bagdad
5303,5975,War and Peace
5304,5977,Where's Poppa?
5305,5979,Attack of the Crab Monsters
5306,5980,Black Christmas
5307,5981,The Day of the Triffids
5308,5983,Invaders from Mars
5309,5984,The Story of O
5310,5985,Asoka
5311,5986,Fat City
5312,5987,"Love, Honour and Obey"
5313,5988,Quicksilver
5314,5989,Catch Me If You Can
5315,5990,Pinocchio
5316,5991,Chicago
5317,5992,The Hours
5318,5993,Max
5319,5994,Nicholas Nickleby
5320,5995,The Pianist
5321,5996,Sonny
5322,5998,Doppelganger
5323,5999,Heavy Metal 2000
5324,6000,The House on the Edge of the Park
5325,6001,The King of Comedy
5326,6002,Love Liza
5327,6003,Confessions of a Dangerous Mind
5328,6005,Blue Collar Comedy Tour: The Movie
5329,6006,Just Married
5330,6008,The Son
5331,6009,The City of Lost Souls
5332,6010,Double Whammy
5333,6011,Wisegirls
5334,6012,A Guy Thing
5335,6013,Kangaroo Jack
5336,6014,National Security
5337,6016,City of God
5338,6017,Divine Intervention
5339,6019,Above Suspicion
5340,6020,Alice Adams
5341,6021,The American Friend
5342,6022,American Me
5343,6023,Band of Outsiders
5344,6024,Breaking Up
5345,6025,CB4 - The Movie
5346,6027,Dogfight
5347,6029,Fun in Acapulco
5348,6030,Girls! Girls! Girls!
5349,6031,Imitation of Life
5350,6032,A Little Romance
5351,6033,Mystery Date
5352,6035,Pépé le Moko
5353,6036,Secret Admirer
5354,6037,Summer Lovers
5355,6038,Tune in Tomorrow...
5356,6039,The Woman in Red
5357,6040,Darkness Falls
5358,6041,Amen.
5359,6042,Blind Spot: Hitler's Secretary
5360,6044,Blind Date
5361,6045,Bullet
5362,6047,Dead Reckoning
5363,6049,Ethan Frome
5364,6050,Gus
5365,6051,The Harder They Come
5366,6054,The Moon-Spinners
5367,6055,Sugar Hill
5368,6056,Chaos
5369,6057,Biker Boyz
5370,6058,Final Destination 2
5371,6059,The Recruit
5372,6060,The Guru
5373,6062,Lost in La Mancha
5374,6063,May
5375,6064,The Harder They Fall
5376,6065,I'm All Right Jack
5377,6066,Murder by Decree
5378,6067,Ordinary Decent Criminal
5379,6070,Tokyo Decadence
5380,6072,The Unfaithful Wife
5381,6073,Victim
5382,6075,The Simple-Minded Murder
5383,6076,Enigma
5384,6077,Evil Under the Sun
5385,6078,Firefox
5386,6081,Never Play Clever Again
5387,6082,The Grey Fox
5388,6083,Hammett
5389,6084,Honkytonk Man
5390,6087,If You Could See What I Hear
5391,6091,Labyrinth of Passion
5392,6092,The Last American Virgin
5393,6093,The Last Unicorn
5394,6094,Liquid Sky
5395,6096,Making Love
5396,6099,Megaforce
5397,6100,A Midsummer Night's Sex Comedy
5398,6101,Missing
5399,6102,The Missionary
5400,6104,Monty Python Live at the Hollywood Bowl
5401,6105,Moonlighting
5402,6107,Night of the Shooting Stars
5403,6109,One from the Heart
5404,6111,Paradise
5405,6114,Permanent Vacation
5406,6115,Personal Best
5407,6116,The Pirate Movie
5408,6118,Blind Chance
5409,6119,Santa Claus Is a Stinker
5410,6120,Q: The Winged Serpent
5411,6121,Querelle
5412,6122,Richard Pryor Live on the Sunset Strip
5413,6123,Sunless
5414,6124,Savannah Smiles
5415,6125,The Secret Policeman's Other Ball
5416,6126,Veronika Voss
5417,6127,Shoot the Moon
5418,6128,Six Pack
5419,6132,The New York Ripper
5420,6134,Starstruck
5421,6135,Still of the Night
5422,6139,Tempest
5423,6140,Tenebre
5424,6141,They Call Me Bruce?
5425,6143,Trail of the Pink Panther
5426,6144,"Traviata, La"
5427,6147,The White Rose
5428,6148,White Dog
5429,6151,Yol
5430,6152,"Yor, the Hunter from the Future"
5431,6153,Zapped!
5432,6154,Deliver Us from Eva
5433,6155,How to Lose a Guy in 10 Days
5434,6156,Shanghai Knights
5435,6157,Daredevil
5436,6158,The Jungle Book 2
5437,6159,All the Real Girls
5438,6160,Amandla! A Revolution in Four Part Harmony
5439,6161,Painted Fire
5440,6162,Gerry
5441,6163,He Loves Me... He Loves Me Not
5442,6166,Dennis the Menace
5443,6168,10 to Midnight
5444,6169,The Black Stallion Returns
5445,6170,The Black Stallion
5446,6173,Into the West
5447,6174,Kinjite: Forbidden Subjects
5448,6176,Mr. Majestyk
5449,6177,Murphy's Law
5450,6178,A Patch of Blue
5451,6179,A Prayer for the Dying
5452,6180,Q & A
5453,6181,The Red Badge of Courage
5454,6182,The Thrill of It All
5455,6183,Pillow Talk
5456,6184,The Man Who Fell to Earth
5457,6185,Dark Blue
5458,6186,Gods and Generals
5459,6187,The Life of David Gale
5460,6188,Old School
5461,6190,The Lawless Heart
5462,6192,Open Hearts
5463,6193,Poolhall Junkies
5464,6195,Stone Reader
5465,6196,Cradle 2 the Grave
5466,6197,Spider
5467,6198,American Heart
5468,6200,Insignificance
5469,6201,Lady Jane
5470,6202,Late Marriage
5471,6203,Life Stinks
5472,6204,The Meteor Man
5473,6206,Seize the Day
5474,6207,The Slaughter Rule
5475,6208,Teenagers from Outer Space
5476,6210,Volcano High
5477,6211,Ten
5478,6212,Bringing Down the House
5479,6213,Tears of the Sun
5480,6214,Irreversible
5481,6215,Laurel Canyon
5482,6216,Nowhere in Africa
5483,6217,The Safety of Objects
5484,6218,Bend It Like Beckham
5485,6219,The Hunted
5486,6220,Willard
5487,6221,Gaudi Afternoon
5488,6222,Prozac Nation
5489,6223,Spun
5490,6225,King of Kings
5491,6226,The Lost Honor of Katharina Blum
5492,6228,The Talk of the Town
5493,6229,Two-Lane Blacktop
5494,6230,Bang the Drum Slowly
5495,6231,The Benny Goodman Story
5496,6232,Born Free
5497,6233,Born Yesterday
5498,6234,Equus
5499,6235,Europa Europa
5500,6236,Fear Strikes Out
5501,6237,The Glenn Miller Story
5502,6238,Green Card
5503,6239,Journey to the Center of the Earth
5504,6240,One Good Cop
5505,6241,Pauline at the Beach
5506,6242,Ringu
5507,6243,Ringu 2
5508,6244,Salaam Bombay!
5509,6245,Sweet Charity
5510,6247,Women in Love
5511,6248,Japon
5512,6249,Boat Trip
5513,6250,Dreamcatcher
5514,6251,Piglet's Big Movie
5515,6252,View from the Top
5516,6254,The Awful Truth
5517,6255,The Bible
5518,6257,I Am Curious
5519,6258,"Dames du Bois de Boulogne, Les"
5520,6259,My Friend Flicka
5521,6260,The Robe
5522,6261,Wind
5523,6263,Basic
5524,6264,The Core
5525,6265,Head of State
5526,6266,What a Girl Wants
5527,6267,Assassination Tango
5528,6268,Raising Victor Vargas
5529,6269,Stevie
5530,6270,Akira Kurosawa's Dreams
5531,6271,Day for Night
5532,6272,Eye of God
5533,6273,In a Lonely Place
5534,6279,The Good Thief
5535,6280,A Man Apart
5536,6281,Phone Booth
5537,6283,Cowboy Bebop: The Movie
5538,6285,Levity
5539,6286,The Man Without a Past
5540,6287,Anger Management
5541,6288,Better Luck Tomorrow
5542,6289,Ghosts of the Abyss
5543,6290,House of 1000 Corpses
5544,6291,Lilya 4-Ever
5545,6293,XX/XY
5546,6294,Bulletproof Monk
5547,6295,Chasing Papi
5548,6296,A Mighty Wind
5549,6297,Holes
5550,6298,Malibu's Most Wanted
5551,6299,Winged Migration
5552,6300,Flickering Lights
5553,6301,Straw Dogs
5554,6303,The Andromeda Strain
5555,6304,Brainscan
5556,6305,Fahrenheit 451
5557,6306,I Am Trying to Break Your Heart
5558,6308,Legal Eagles
5559,6311,The Other Side of Heaven
5560,6312,A Private Function
5561,6313,Sibling Rivalry
5562,6314,Undercover Blues
5563,6315,Wildcats
5564,6316,The Wiz
5565,6318,The Marrying Man
5566,6319,My Father the Hero
5567,6320,Scenes from a Mall
5568,6321,Stella
5569,6322,Confidence
5570,6323,Identity
5571,6324,It Runs in the Family
5572,6325,The Real Cancun
5573,6326,City of Ghosts
5574,6327,A Decade Under the Influence
5575,6329,Manic
5576,6330,People I Know
5577,6331,Spellbound
5578,6332,The Lizzie McGuire Movie
5579,6333,X2: X-Men United
5580,6334,Blue Car
5581,6335,The Dancer Upstairs
5582,6337,Owning Mahowny
5583,6338,Daddy Day Care
5584,6339,Man on the Train
5585,6341,The Shape of Things
5586,6342,The Trip
5587,6344,101 Reykjavik
5588,6345,A Chorus Line
5589,6346,Absolute Beginners
5590,6347,Beat Street
5591,6348,Breakin' 2: Electric Boogaloo
5592,6349,Breakin'
5593,6350,Laputa: Castle in the Sky
5594,6351,Hysterical Blindness
5595,6352,Lambada
5596,6354,The Carpetbaggers
5597,6355,"Girls, Les"
5598,6356,Gunfight at the O.K. Corral
5599,6357,High Society
5600,6358,Kiss Me Kate
5601,6365,The Matrix Reloaded
5602,6366,Dracula: Pages from a Virgin's Diary
5603,6367,Down with Love
5604,6368,Cinemania
5605,6370,The Spanish Apartment
5606,6371,Pokémon Heroes
5607,6373,Bruce Almighty
5608,6374,The In-Laws
5609,6375,Gigantic
5610,6376,Respiro
5611,6377,Finding Nemo
5612,6378,The Italian Job
5613,6379,Wrong Turn
5614,6380,Capturing the Friedmans
5615,6382,Together
5616,6383,2 Fast 2 Furious
5617,6385,Whale Rider
5618,6386,Nevada Smith
5619,6387,Once a Thief
5620,6388,Regeneration
5621,6390,Silk Stockings
5622,6391,Snowball Express
5623,6392,A Man Called Horse
5624,6394,Big Jake
5625,6395,The Crazies
5626,6396,Dementia 13
5627,6398,Le Mans
